fl	mean.bodyw.	sd.bodyw.	sd.bodyw..mean.bodyw.	max.bodyw.	min.bodyw.	sRate	nsyll	npause	dur..s.	phonationtime..s.	speechrate..nsyll.dur.	articulation.rate..nsyll...phonationtime.	ASD..speakingtime.nsyll.	tmin	tmax	f0mean	fmin	fmax	f0stdev	CoefVarF0	isq	meanIntensity	sdIntensity	i
Speaker18.txt	0.278570046	-0.072541008	-0.740040707	-0.61047412	0.024199771	0.854686468	1.065158283	-0.702149676	-0.316227766	1.014101973	1.089949193	0.50368309	-0.510090684	NA	-0.316227766	0.364540954	-1.289864742	1.356045111	-0.924571197	-0.806941791	0.25	0.582725969	-0.145558554	5
Speaker18.txt	0.021069927	0.447930629	0.54505571	-0.242623405	-0.826118835	0.854686468	0.981003565	-2.336463576	-0.316227766	1.711501049	0.973997152	-0.606127109	0.545269352	NA	-0.316227766	-0.264268146	0.392782072	-0.41446555	0.399464338	0.401439009	0.25	0.633214638	-0.289692149	6
Speaker18.txt	-1.206819989	-1.61092263	-0.151843956	-1.255690349	-0.206922296	-1.156443031	-1.279151708	1.41640538	-0.316227766	-1.18451424	-1.287067664	-0.691497124	0.721162691	NA	-0.316227766	-0.777655307	-0.411532974	-0.887948122	-0.552714409	0.360746088	2.25	-1.701971871	-1.160390849	7
Speaker18.txt	-0.143220574	-0.376945395	-0.396916123	-0.575734025	0.006467189	-0.653660656	0.932915155	-0.036318087	-0.316227766	0.49903409	0.916021131	1.015903182	-1.037770702	NA	-0.316227766	-0.386903955	0.683914511	-0.656816819	-0.440030533	0.072588433	6.25	0.102265155	0.12552585	8
Speaker18.txt	-0.405645094	0.536161267	1.673969011	0.16912353	-1.206716894	0.854686468	-1.110842272	0.145272347	-0.316227766	-1.467588738	-1.113139602	0.076833014	-0.158304005	NA	-0.316227766	-0.426580246	-0.164810568	0.368688088	-1.020352491	-0.195958246	12.25	-0.359457151	2.022653654	9
Speaker18.txt	-1.155442979	-1.362062573	0.201225163	-0.493837806	0.167717638	-0.40212424	-0.702090787	0.629513502	2.846049894	-0.216101484	-0.707307455	-1.032977185	1.07294937	NA	2.846049894	-0.828152405	1.577049624	1.046374045	-0.175223426	0.607542089	20.25	-1.428113398	-1.057598426	10
Speaker19.txt	-0.204379031	-1.06276979	-0.889118211	-0.730534312	1.050358534	0.30273376	-0.739574417	2.117549942	0.316227766	0.573927415	-0.766153987	-1.423775345	1.422287206	NA	0.316227766	-0.638130857	0.801521182	0.869492885	0.654342764	1.123470557	20.25	0.810059109	-0.140367035	1
Speaker19.txt	0.792647536	1.972161384	0.811647691	0.616953824	0.543163676	0.852872417	0.239580445	-0.937621616	0.316227766	1.472815236	0.222431803	-1.212323561	1.296421082	NA	0.316227766	-0.292808684	0.434389824	0.508272607	1.630912254	1.792740819	12.25	1.023774405	-0.19493474	2
Speaker19.txt	0.126506636	-0.931997486	-1.154385227	-0.627549453	-0.435836022	-0.522750539	0.072915788	0.853341022	0.316227766	0.762713024	0.057667504	-0.718936065	0.66709046	NA	0.316227766	0.195546343	0.35508945	-0.78832981	1.177652153	0.962715132	6.25	0.7188856	-0.43885695	3
Speaker19.txt	1.711627594	0.833171909	-1.234248332	-0.375639738	-0.866450698	-0.522750539	-1.177069142	-0.516218643	0.316227766	-0.737030515	-1.178064732	-0.577968209	0.541224335	NA	0.316227766	0.136289876	0.193551652	0.444724595	-0.103837769	-0.215019639	2.25	0.837570459	2.09105072	4
Speaker19.txt	-0.405635495	0.543542059	1.060167752	-0.663952254	-0.664544524	-0.522750539	-0.822906745	0.221236561	0.316227766	-1.34459435	-0.848536136	0.47929071	-0.465704661	NA	0.316227766	-0.715777263	0.775087724	-1.643440776	-1.142215454	-0.582299635	0.25	-1.409893576	-0.512547158	5
Speaker19.txt	0.38062904	0.378067337	-0.176149861	-0.492975308	0.065579591	-0.522750539	1.552064621	0.115885818	0.316227766	0.740672064	1.540546188	0.972678206	-0.969169158	NA	0.316227766	-0.014916283	-0.587703879	-0.056970235	0.032140262	0.029013592	0.25	-0.03683464	-1.005818405	6
Speaker19.txt	-0.517765654	-0.070700227	0.573506141	1.981301067	-0.988494429	-0.522750539	-1.385399964	0.642639535	0.316227766	-1.393467782	-1.34282903	-0.155064642	0.163625962	NA	0.316227766	-1.45341812	-2.276508129	1.53618957	-1.19166201	-0.059558685	2.25	-1.796936134	-0.545529479	7
Speaker19.txt	-1.79705487	-1.012821348	1.58075012	-0.616557424	-0.304410493	2.503619963	0.531243595	-0.621569386	0.316227766	0.517387563	0.551960399	0.056387142	-0.088106287	NA	0.316227766	-0.484881372	0.584179418	0.218404483	-1.323519494	-0.93245089	6.25	-0.644579197	-1.04415796	8
Speaker19.txt	0.843733081	0.283435665	-0.809711176	-0.581889817	2.190336614	-0.522750539	1.197902224	-1.04297236	0.316227766	0.26727059	1.211017592	1.043162134	-1.095035283	NA	0.316227766	1.98754366	0.72515786	-1.399282626	0.159877199	-1.275704594	12.25	0.648834365	0.660169568	9
Speaker19.txt	-0.930308838	-0.932089503	0.237541103	1.490843414	-0.589702251	-0.522722907	0.531243595	-0.832270873	-2.846049894	-0.859693245	0.551960399	1.53654963	-1.472633656	NA	-2.846049894	1.2805527	-1.004765102	0.310939307	0.106310096	-0.842906655	20.25	-0.150880393	1.130991439	10
Speaker20.txt	-1.247609044	-1.158027439	0.13604286	0.423247789	0.213606911	0.362220198	0.776120464	-1.828673732	NA	-0.660329384	0.760741727	1.154700538	-1.128640932	NA	-0.316227766	-0.312521965	0.798700132	0.054758567	0.71448717	0.880665959	20.25	-1.064328897	-1.86948231	1
Speaker20.txt	0.290593657	-0.304418647	-0.849191309	1.001820875	-0.397772707	0.640333155	-1.041819362	0.414039336	NA	-0.973211087	-1.055954935	-0.577350269	0.536567001	NA	-0.316227766	-0.524862674	-0.292907454	0.112862513	1.180541847	1.459293388	12.25	-0.484946092	0.757684339	2
Speaker20.txt	0.608684045	0.551230944	-0.106966172	1.978714985	-0.069757417	0.91875689	0.251714745	-0.103509834	NA	-0.517297749	0.306567562	0.577350269	-0.573571621	NA	-0.316227766	1.355350777	0.20723148	0.869974533	1.03429038	0.784721316	6.25	1.292969313	1.756733288	3
Speaker20.txt	0.594449605	0.239899929	-0.509894079	-0.40108738	-0.336485843	-1.865480466	0.496437414	-0.966091783	NA	1.899340927	0.533654645	-0.481125224	0.536567001	NA	-0.316227766	0.780034499	1.444531711	0.989703875	0.712537151	0.58723497	2.25	1.199174176	0.283498059	4
Speaker20.txt	2.117918589	1.37682857	-0.957441742	0.424388157	2.102956471	-0.473361788	-1.111740124	-0.276026224	NA	-0.413003848	-1.169498477	-0.962250449	0.906613208	NA	-0.316227766	-1.361521362	-0.812617041	0.336474667	-0.270272712	0.053795851	0.25	-0.899270951	-0.040125223	5
Speaker20.txt	-0.26007639	0.246398499	0.711578759	0.149836214	-0.106755459	-0.473361788	0.811080845	0.586555725	NA	-0.231234477	0.760741727	0.962250449	-0.943617829	NA	-0.316227766	0.587657447	-0.98657841	0.769613172	0.178231789	0.054476902	0.25	0.48883691	-0.027624184	6
Speaker20.txt	-0.721489746	-1.784321266	-1.593747042	-1.063911015	0.771164447	0.361909419	0.181793983	-0.793575393	NA	0.364730671	0.19302402	0	-0.01850231	NA	-0.316227766	0.153901642	-1.084431679	-1.235853318	-0.593975961	-0.686046668	2.25	-0.359616178	-0.991445697	7
Speaker20.txt	-0.58045385	-0.298299473	0.402752796	-1.258329799	0.417045286	0.640333155	1.685090377	0.414039336	NA	0.898119478	1.669090059	1.250925583	-1.313664036	NA	-0.316227766	1.144824947	0.20723148	0.915753399	0.141181417	-0.123650821	6.25	1.036624038	-0.662261784	8
Speaker20.txt	-1.072890814	-0.252107738	1.249491322	-0.761624512	-1.06121096	1.197180626	-1.28654203	1.449137675	NA	0.936857213	-1.283042018	-1.828275852	1.831728726	NA	-0.316227766	-0.209073928	1.516290776	-1.737660122	-1.198482027	-1.269747235	12.25	0.272577141	0.282284294	9
Speaker20.txt	0.270873948	1.382816622	1.517374606	-0.493055312	-1.532790729	-1.308529402	-0.762136311	1.104104895	NA	-1.303971744	-0.715324311	-0.096225045	0.166520793	NA	2.846049894	-1.613789383	-0.997450995	-1.075627286	-1.898539053	-1.740743662	20.25	-1.48201946	0.510739218	10
Speaker21.txt	0.976696844	1.621965474	2.608984892	2.672276537	2.368037209	0.259035001	0.789042481	-0.844351599	0.316227766	0.730914499	0.791541744	0.793890492	-0.75194914	NA	0.316227766	1.371956151	0.32630842	0.415352521	-1.430814502	-1.519879848	20.25	1.353712468	0.661898896	1
Speaker21.txt	0.465591726	0.120927016	-0.842154388	-0.383021875	-0.132127324	0.25869085	1.24778811	-1.03624969	0.316227766	1.548537803	1.253755902	1.000992359	-0.983318106	NA	0.316227766	1.18571776	-1.110016533	-0.240242021	-1.143958527	-1.25403928	12.25	1.211460296	0.89399412	2
Speaker21.txt	1.360311902	1.065944552	-0.147309223	-0.183428766	-0.692301576	0.689911098	1.24778811	0.307036945	0.316227766	0.821114934	1.253755902	1.346162138	-1.330371556	NA	0.316227766	1.20042079	0.936805682	0.954549076	-0.423930777	-0.710854401	6.25	1.15886023	1.10913676	3
Speaker21.txt	0.686829011	0.664166491	0.359768976	0.311916717	-1.017079478	0.25869085	-0.03669965	0.307036945	0.316227766	-0.572627282	-0.017333031	0.241618845	-0.289211208	NA	0.316227766	0.127099534	0.811393454	1.594738002	-0.242961235	-0.254516591	2.25	0.279952316	0.747826761	4
Speaker21.txt	0.237954693	0.030641483	-0.523555023	-0.217517569	0.125286602	1.121131345	0.857854326	-0.652453509	0.316227766	1.039341795	0.849318514	0.724856536	-0.75194914	NA	0.316227766	-0.300922033	1.270449535	0.479542587	-0.271839354	-0.143986674	0.25	-0.403823428	-0.58622903	5
Speaker21.txt	0.605035285	0.55084226	0.213713491	0.156929028	-0.634438139	1.552351592	-1.00006547	0.882731218	0.316227766	-1.195301258	-0.999538115	-0.862924447	0.867633623	NA	0.316227766	0.269228833	-1.244893835	0.197962164	1.759254967	1.270119128	0.25	-0.058500783	-0.308794295	6
Speaker21.txt	-0.932135479	-0.93727007	-0.602257894	-0.393075157	0.009358673	-0.603749644	-0.51838256	1.266527399	0.316227766	-0.915970877	-0.537323958	-0.310652801	0.289211208	NA	0.316227766	-0.797557743	0.392563937	-0.556057146	0.758146866	0.851736863	2.25	-0.421479001	-0.464288775	7
Speaker21.txt	-0.872506734	-0.822387734	-0.326851028	-0.667430006	-0.931082268	-1.034969891	-1.091814596	-1.420045872	0.316227766	-1.125468663	-1.115091655	-1.000992359	0.983318106	NA	0.316227766	-0.648893764	-0.636762842	0.21679125	0.448188396	0.548811533	6.25	-0.832846615	0.501099828	8
Speaker21.txt	-0.903720973	-0.769945713	-0.003114657	-0.462941738	0.163141463	-1.034969891	-0.059636932	-0.268657327	0.316227766	0.27991232	-0.075109801	-0.172584889	0.173526725	NA	0.316227766	-0.941320712	0.657586004	-1.52147574	-0.535592834	-0.152465057	12.25	-0.584753334	-0.32746741	9
Speaker21.txt	-1.624056274	-1.524883759	-0.737225145	-0.833707171	0.741204839	-1.466121309	-1.435873818	1.45842549	-2.846049894	-0.610453272	-1.403975503	-1.760365873	1.793109488	NA	-2.846049894	-1.465728815	-1.403433822	-1.541160694	1.083506999	1.365074328	20.25	-1.70258215	-2.227176855	10
Speaker22.txt	-0.580796373	-1.763986348	-1.876590887	-1.776950992	0.753836118	-0.062875791	0.387170323	NA	-0.316227766	-0.316227766	0.365124976	0.365124976	-0.429546564	NA	-0.316227766	0.698256658	-1.495885975	0.018160053	1.225045124	1.048941673	20.25	0.473582185	-1.058821843	1
Speaker22.txt	-1.105556261	-1.390659869	-0.793338373	-1.348483523	-1.273973482	0.566903662	2.000380004	NA	-0.316227766	-0.316227766	1.975970458	1.975970458	-1.932959538	NA	-0.316227766	1.067419632	0.6724178	0.987065339	1.489584602	1.211877106	12.25	1.515002517	2.189953199	2
Speaker22.txt	1.868555169	0.699985882	-0.889100041	-0.354093228	0.327038446	-1.742889647	-0.096792581	NA	-0.316227766	-0.316227766	-0.064433819	-0.064433819	0.071591094	NA	-0.316227766	0.470978385	-1.0086267	-1.134560407	0.063551476	-0.045880472	6.25	-0.473484503	-0.994249292	3
Speaker22.txt	0.110914665	0.606732665	0.680101899	0.649227493	0.546263686	0.146941242	-0.53466378	NA	-0.316227766	-0.316227766	-0.493992615	-0.493992615	0.501137658	NA	-0.316227766	1.151499455	0.428788162	1.052397238	0.555429569	0.28133821	2.25	1.259913871	0.225277032	4
Speaker22.txt	0.163637401	-0.312227343	-0.594770552	0.936593153	-0.106749795	0.356922452	-1.156901799	NA	-0.316227766	-0.316227766	-1.138330807	-1.138330807	1.217048598	NA	-0.316227766	-0.312014969	-0.691908171	-0.011737595	-0.619497724	-0.560051119	0.25	-0.36640397	-0.15416859	5
Speaker22.txt	0.287159883	0.875778284	0.837374804	0.963525729	1.117516742	0.566903662	1.078545901	NA	-0.316227766	-0.316227766	1.116852868	1.116852868	-1.07386641	NA	-0.316227766	-0.578705659	0.501877054	0.859723501	-1.246745628	-1.147302969	0.25	-1.023530928	0.636249638	6
Speaker22.txt	1.155228132	1.30824743	0.463997675	1.048998056	0.872611411	0.776884872	-0.119838433	NA	-0.316227766	-0.316227766	-0.171823518	-0.171823518	0.071591094	NA	-0.316227766	0.20691519	0.562784463	1.05904116	-0.876803701	-0.928119581	2.25	0.171088974	0.304624743	7
Speaker22.txt	-1.55964553	-0.451431732	1.24292011	-0.373953288	0.05862743	-0.483002387	-0.53466378	NA	-0.316227766	-0.316227766	-0.493992615	-0.493992615	0.501137658	NA	-0.316227766	-2.291832059	-0.034108149	-0.484563375	0.939838499	1.599114739	6.25	0.806511195	-0.005974045	8
Speaker22.txt	-0.206539114	-0.121728687	0.046974651	-0.318965639	-0.213686586	-1.532908437	-1.295176915	NA	-0.316227766	-0.316227766	-1.353110205	-1.353110205	1.360230786	NA	-0.316227766	-0.285740025	-0.789360026	-0.546573313	-0.443826976	-0.386735765	12.25	-1.091365391	-1.230689943	9
Speaker22.txt	-0.132957974	0.549289719	0.882430714	0.574102239	-2.08148397	1.407120371	0.27194106	NA	2.846049894	2.846049894	0.257735277	0.257735277	-0.286364376	NA	2.846049894	-0.126776609	1.854021543	-1.798952602	-1.08657524	-1.073181823	20.25	-1.27131395	0.087799101	10
Speaker23.txt	-1.859292533	-0.481544454	0.846448296	0.161511395	1.541225104	0.99976109	-0.062194814	-1.577788142	-0.316227766	1.547565701	-0.092023628	-2.075590165	2.126787096	NA	-0.316227766	-1.053593424	-0.31168818	-0.236172143	-0.255749463	0.664991238	20.25	0.320936874	-1.655121731	1
Speaker23.txt	-0.309147083	-0.462449105	-0.396733125	-0.449909617	1.37940952	-0.817818719	1.430480713	-1.247361306	-0.316227766	0.887546114	1.465299305	0.06104677	-0.117070849	NA	-0.316227766	-0.106834294	0.556350582	0.905029782	1.479502637	1.62988589	12.25	1.039634916	-0.865595551	2
Speaker23.txt	0.438806559	1.861025198	2.078857409	2.70158493	0.117551082	-0.817818719	1.679259968	-0.669114343	-0.316227766	0.667539585	1.677661524	0.569769849	-0.604866055	NA	-0.316227766	0.038667636	-2.57518166	0.223546079	-0.28244565	-0.339165201	6.25	-1.566931009	-0.853176344	3
Speaker23.txt	0.187933049	-0.144850462	-0.281172053	-0.174657545	-1.328478417	1.453806819	-0.849995786	1.313446673	-0.316227766	0.13678937	-0.870685095	-1.007271698	0.956078603	NA	-0.316227766	-0.46161982	0.962900382	0.692976659	-1.200794454	-0.872976452	2.25	0.60371428	-0.11925794	4
Speaker23.txt	-0.460239988	-0.912226651	-0.936395731	-0.61130288	-1.165961229	1.453806819	0.414632091	-0.751721052	-0.316227766	0.891275038	0.403488215	-0.854654774	0.858519562	NA	-0.316227766	-1.137306863	0.267004328	-2.204543124	-0.795012424	0.159136457	0.25	1.216288503	-0.682975256	5
Speaker23.txt	1.70562698	1.096687112	0.282425027	-0.071143844	0.053548501	-0.363493612	0.642679741	0.239559456	-0.316227766	-0.098754343	0.615850433	0.671514465	-0.702425096	NA	-0.316227766	-1.187136291	-0.469180445	0.246208245	-0.891118694	0.100477975	0.25	-0.875791831	0.131591063	6
Speaker23.txt	0.619608336	0.805349195	0.630671505	0.164160612	-1.166811245	0.545156604	-0.767069368	0.652593001	-0.316227766	-1.085676287	-0.729110282	0.824131389	-0.799984137	NA	-0.316227766	0.686450199	0.098524231	-0.775207946	0.998971286	0.421042162	2.25	-0.117995783	1.249109732	7
Speaker23.txt	0.791414467	0.201864243	-0.206785857	-0.449190052	0.376573343	-0.817818719	-1.098775041	1.065626546	-0.316227766	-1.401391872	-1.083047313	0.976748313	-0.897543178	NA	-0.316227766	1.874383762	0.483098366	0.309338565	0.438351377	-1.123490676	6.25	-0.207059391	1.20102376	8
Speaker23.txt	-0.074103001	-0.525156613	-0.625556181	-0.518975909	-0.075253154	-0.817818719	-0.518290114	0.239559456	-0.316227766	-0.446165783	-0.516748064	0.111919078	-0.117070849	NA	-0.316227766	0.859856609	0.571001025	-0.482218516	-0.859083271	-1.613100492	12.25	0.93554062	0.72097722	9
Speaker23.txt	-1.040606787	-1.438698464	-1.39175929	-0.752077091	0.268196494	-0.817762844	-0.870727391	0.73519971	2.846049894	-1.098727522	-0.870685095	0.722386773	-0.702425096	NA	2.846049894	0.487132488	0.417171371	1.321042399	1.367378655	0.973199099	20.25	-1.348337178	0.873425046	10
Speaker24.txt	0.729140855	0.071902594	-1.375004519	1.455336334	0.997469181	-1.742513129	1.308722442	-1.658777886	0.316227766	2.666683296	1.271611556	-1.668595375	1.731368764	NA	0.316227766	0.472533058	-0.178507134	-0.156430864	0.689294645	0.6209156	20.25	2.16805141	-0.40498649	1
Speaker24.txt	-0.120616558	-0.685300664	-0.9515186	-1.53500522	0.261067849	0.193536075	0.591221103	-0.854521941	0.316227766	-0.112543822	0.641060371	0.8705715	-0.847265565	NA	0.316227766	-0.622788741	-0.678047647	-0.04396423	0.170543633	0.371217347	12.25	0.020469836	0.506164239	2
Speaker24.txt	-1.267373592	-1.109428047	0.951881235	-0.228048429	-1.784786639	0.677627813	-1.647383074	0.351861976	0.316227766	-0.508550344	-1.67096064	-1.396541781	1.362992431	NA	0.316227766	-1.946302582	-1.760967639	1.752945856	0.041703513	0.62362861	6.25	-1.428843499	-2.208340978	3
Speaker24.txt	1.670632787	1.232062204	-1.323309619	-0.188765712	-0.977756562	0.193536075	-0.32718061	1.4577139	0.316227766	-0.005847765	-0.304766406	-0.399011938	0.380655544	NA	0.316227766	0.988598137	1.382993629	-1.068944236	1.408086896	1.244412706	2.25	0.581140806	0.513916441	4
Speaker24.txt	-0.188093406	-0.246005602	-0.078455104	-0.157280841	-0.748385683	-0.774647402	0.763421424	-1.055585928	0.316227766	0.05468173	0.746152236	0.8705715	-0.847265565	NA	0.316227766	-0.236617594	0.782147698	-0.351969444	0.06204669	0.139117739	0.25	0.082553296	0.354864248	5
Speaker24.txt	0.370202474	1.201399954	1.055282992	1.298897522	-0.525888582	-0.774647402	0.591221103	-0.452393969	0.316227766	-0.061247641	0.641060371	0.779886969	-0.724473454	NA	0.316227766	1.265939233	0.429325378	1.338864158	1.496240663	1.255350184	0.25	0.291500059	1.11455605	6
Speaker24.txt	-0.454068854	0.082380126	1.085323418	0.076289629	0.477564488	-0.290555664	0.878221639	-0.050265997	0.316227766	0.038266951	0.8512441	0.961256031	-0.970057676	NA	0.316227766	0.658597338	-0.112134619	-0.79927992	-0.578763383	-0.805620221	2.25	0.309523459	1.251803423	7
Speaker24.txt	-1.346764047	-1.618623651	0.164667668	-1.530584967	0.436827657	1.161719551	-0.384580718	0.552925962	0.316227766	-0.897375401	-0.40985827	0.689202438	-0.724473454	NA	0.316227766	-1.142364466	-1.261427126	-0.072080888	-1.189058691	-1.004571603	6.25	-0.49017185	-0.169588372	8
Speaker24.txt	-0.613041234	-0.19617646	0.980866877	0.56326725	1.56552982	-0.290555664	-0.298480557	1.156117921	0.316227766	-0.347480334	-0.304766406	0.054410719	-0.1105129	NA	0.316227766	0.465511765	0.45377841	0.704961311	-0.653355032	-0.836173883	12.25	-0.37022749	-0.567832755	9
Speaker24.txt	1.219981576	1.267789546	-0.509734348	0.245894433	0.298358471	1.646499748	-1.475182752	0.552925962	-2.846049894	-0.82658667	-1.460776912	-0.761750063	0.749031876	NA	-2.846049894	0.096893851	0.942839051	-1.304101744	-1.446738932	-1.608276479	20.25	-1.163996027	-0.390555806	10
Speaker25.txt	0.402801784	-0.22172837	-0.757215323	0.265851164	-0.331795896	-1.980353051	0.536150189	-1.050208954	-0.316227766	1.06850645	0.517891804	-1.200557992	1.081870886	NA	-0.316227766	-0.778148468	-1.395203399	0.945918025	1.847362821	1.450335627	20.25	0.193682737	-1.526052192	1
Speaker25.txt	1.905303931	1.472338514	-1.197193771	-0.933735091	0.256166507	-0.964898368	0.73720651	-2.332048576	-0.316227766	2.319725002	0.776837706	-2.385919047	2.468884842	NA	-0.316227766	-2.537130976	-1.416289597	-0.488144646	1.687824972	2.224045305	12.25	0.488153364	-2.018570963	2
Speaker25.txt	0.404622898	-0.714137831	-1.134187146	-1.594086133	1.821199429	-0.457090871	0.848904467	-0.060718719	-0.316227766	0.028462689	0.863153006	0.258347922	-0.30514307	NA	-0.316227766	0.030890582	-1.184341425	1.01817225	-0.577042701	-0.423499308	6.25	-0.517952898	-0.187412838	3
Speaker25.txt	0.405123382	0.110016021	-0.507503905	1.84612363	-0.440783115	0.050716626	0.871244058	0.141677011	-0.316227766	-0.091530183	0.863153006	0.440711162	-0.443844466	NA	-0.316227766	0.249214995	0.47268226	-1.171498165	-0.531460458	-0.462604511	2.25	0.101923732	0.307179442	4
Speaker25.txt	0.365931246	-0.061605543	-0.590529597	-0.436259892	1.117182417	1.066331619	1.139319153	0.321584326	-0.316227766	-0.182078894	1.122098908	0.71425602	-0.62877966	NA	-0.316227766	0.638637619	0.848719448	0.814880701	-0.209535871	-0.383671072	0.25	1.003260672	0.568716918	5
Speaker25.txt	0.50064729	1.037301894	0.075585658	1.029591522	0.209389273	0.558524122	-0.17871673	0.006746524	-0.316227766	-0.230202684	-0.172630601	0.167166303	-0.212675473	NA	-0.316227766	0.803542229	0.434024231	0.670372251	-0.210960316	-0.434206362	0.25	0.428700398	0.76898353	6
Speaker25.txt	-1.065189977	-0.831291609	0.77124849	-0.003328214	-1.561135983	1.066331619	-1.318035882	0.793841029	-0.316227766	-0.814970059	-1.29472951	0.471105035	-0.443844466	NA	-0.316227766	0.524056012	-0.411180851	0.861417321	-0.021509121	-0.233570943	2.25	-0.684929737	0.590034613	7
Speaker25.txt	-0.857491836	0.649360436	1.745052674	0.643759996	-0.620769793	0.050716626	-0.35743346	0.523980056	-0.316227766	-0.405601237	-0.345261203	0.319135669	-0.351376869	NA	-0.316227766	0.446636007	0.887377477	-0.8910538	-0.625473833	-0.580185611	6.25	0.639429027	0.762993753	8
Speaker25.txt	-0.530952463	0.510988428	1.100139836	-0.175650347	-0.965600244	-0.457090871	-1.809506889	0.996236759	-0.316227766	-1.092315062	-1.812621314	0.653468274	-0.62877966	NA	-0.316227766	0.605347017	0.883863111	-0.086460141	-0.079911369	-0.294619776	12.25	0.75693644	0.786889137	9
Speaker25.txt	-1.530796253	-1.951241941	0.494603084	-0.642266636	0.516147406	1.066812548	-0.469131416	0.658910543	2.846049894	-0.599996022	-0.517891804	0.562286654	-0.536312063	NA	2.846049894	0.016954981	0.880348744	-1.673603797	-1.279294124	-0.862023349	20.25	-2.409203734	-0.052761399	10
Speaker26.txt	0.744359615	2.278611533	2.35011398	2.769616966	0.088621817	-0.082825807	0.938909667	-2.10196653	0.316227766	1.830314995	0.933519211	-0.892592467	0.850651525	NA	0.316227766	-1.628607485	-1.035289925	-1.444218506	-1.832985364	-1.870907663	20.25	1.65023954	-1.920245022	1
Speaker26.txt	0.399432723	-0.014768962	-0.400618808	0.080161476	-0.128631096	0.751643891	0.323761954	-0.495367908	0.316227766	1.052791087	0.31704426	-0.892592467	0.850651525	NA	0.316227766	0.395023943	0.780147384	-1.068640833	0.699898291	0.763924596	12.25	1.290613919	-0.739060153	2
Speaker26.txt	-0.936781389	-0.530535259	0.180894238	-0.477076498	-0.593376527	-0.083695435	1.068414449	-0.36148469	0.316227766	0.221060719	1.021587061	1.462859876	-1.387905121	NA	0.316227766	0.136294811	1.540668419	0.737962248	0.277275088	0.316665716	6.25	0.636668974	-0.289068037	3
Speaker26.txt	-1.498145541	-1.366871437	-0.531335631	-0.688979284	-0.773791213	-0.919034761	0.906533472	-0.093718253	0.316227766	0.542911574	0.933519211	0.71903282	-0.716338127	NA	0.316227766	1.226653297	-1.535761832	0.433669856	1.587978129	1.615149035	2.25	-0.172170917	-0.727017361	4
Speaker26.txt	-1.042273373	-0.861028938	-0.215723784	-0.287734567	0.728584829	-1.754374087	0.77702869	0.040164966	0.316227766	0.651324494	0.757383511	0.347119293	-0.492482462	NA	0.316227766	-0.099333506	0.137384445	0.547513513	0.108796919	0.169971332	0.25	-0.120747691	-0.597215974	5
Speaker26.txt	0.446432402	0.764615185	0.620457005	-0.233012649	-0.386086468	1.586983217	-0.647523908	1.646763587	0.316227766	-0.822413633	-0.651702091	0.099176941	-0.044771133	NA	0.316227766	-1.004885469	-1.329685165	-1.098431697	-0.488015577	-0.341683672	0.25	-0.162020086	0.58883823	6
Speaker26.txt	-0.869956933	-0.220925506	0.581106943	-0.345524353	-0.812195141	0.751643891	-1.780690748	-0.495367908	0.316227766	-0.935908408	-1.796584143	-1.636419522	1.746074184	NA	0.316227766	-0.935583023	0.426873097	-0.015321016	-1.036283515	-1.03623508	2.25	-0.555609918	0.955013592	7
Speaker26.txt	0.647305171	-0.233224758	-0.917333959	-0.370521238	1.91517718	0.751643891	-1.262671621	0.843464276	0.316227766	-1.057872943	-1.268177042	-0.644650115	0.626795861	NA	0.316227766	1.416079983	0.103038334	-0.407922038	0.688476042	0.49460334	6.25	-0.103927804	1.098625297	8
Speaker26.txt	1.543513152	0.417445008	-0.820365372	0.02839741	-1.247271168	-0.083695435	-0.485642931	0.441814621	0.316227766	-0.785146692	-0.475566391	0.223148117	-0.268626798	NA	0.316227766	0.815458783	0.765427622	0.57198458	0.611375863	0.551245413	12.25	-0.606061879	0.855361813	9
Speaker26.txt	0.566114174	-0.233316867	-0.847194612	-0.475327264	1.208967787	-0.918289366	0.161880977	0.575697839	-2.846049894	-0.697061194	0.22897641	1.214917524	-1.164049456	NA	-2.846049894	-0.321101334	0.14719762	1.743403892	-0.616515875	-0.662733017	20.25	-1.856984137	0.774767615	10
Speaker27.txt	-0.63980529	-1.109911663	-1.261266476	-1.005562584	1.346602771	-0.899869886	-1.106583994	-0.929378328	-0.316227766	0.899255136	-1.095770478	-2.018757788	2.114545738	NA	-0.316227766	0.56014265	-1.051234527	1.064596026	0.098090885	-0.092864018	20.25	0.145752765	-1.125111311	1
Speaker27.txt	-0.635561977	-1.02015031	-1.111532967	-1.011905638	-0.162269304	-2.20E-05	-0.089035494	-1.135906845	-0.316227766	1.166360622	-0.104122987	-1.108337609	1.049666589	NA	-0.316227766	0.552958263	1.590183307	0.394619614	1.135772594	1.259058021	12.25	0.095902149	-0.352168276	2
Speaker27.txt	0.44148964	0.781179571	0.84747313	1.459442352	-0.839318672	1.200009669	1.673503873	-0.413057034	-0.316227766	1.272853659	1.680842497	0.752086235	-0.725131992	NA	-0.316227766	0.641565694	-0.055814616	-1.203735979	0.684743766	0.633744528	6.25	0.876875968	0.3570802	3
