fl	mean.bodyw.	sd.bodyw.	sd.bodyw..mean.bodyw.	max.bodyw.	min.bodyw.	sRate	nsyll	npause	dur..s.	phonationtime..s.	speechrate..nsyll.dur.	articulation.rate..nsyll...phonationtime.	ASD..speakingtime.nsyll.	tmin	tmax	f0mean	fmin	fmax	f0stdev	CoefVarF0	meanIntensity	sdIntensity	i	isq
Speaker18.txt	1.063354548	2.021484104	1.659685782	4.286703513	-0.455088855	-1.270039813	2.152064404	2.493982703	2.444308785	1.384167264	-0.081982831	0.637793191	-0.561059865	NA	2.444307833	0.147288404	-1.045019353	-0.252224201	1.808818656	1.567932842	0.71915901	-0.220647889	4	2.25
Speaker18.txt	1.949044454	2.131052525	0.331948145	1.028847682	-0.115559787	0.766640756	3.042008672	2.087854617	2.444308785	1.745570732	0.923843528	1.129372923	-0.861421358	NA	2.444307833	0.487419804	-0.960424528	-0.262948288	1.297646779	0.656627158	0.828535966	-0.152726753	5	0.25
Speaker18.txt	1.73570282	2.483655841	1.151623352	1.429365743	-0.406611156	0.766640756	3.011169019	1.510725231	2.444308785	1.90318369	0.875947035	0.883583057	-0.722792977	NA	2.444307833	0.339425859	-0.663034472	-0.428856211	1.52429846	1.042400525	0.834151683	-0.174639387	6	0.25
Speaker18.txt	0.718382743	1.08884691	0.707118667	0.326332389	-0.194669421	-0.862703699	2.182904057	2.835985302	2.444308785	1.248681048	-0.058034584	0.864676144	-0.699688246	NA	2.444307833	0.21859715	-0.805188663	-0.473224489	1.361302145	1.029409384	0.574415272	-0.307011732	7	2.25
Speaker18.txt	1.599586363	1.924828038	0.550803875	1.066672906	-0.121629385	-0.455367585	2.993546361	2.322981404	2.444308785	1.629164823	0.851998788	1.242814399	-0.930735549	NA	2.444307833	0.310562795	-0.611579888	-0.45156604	1.38059165	0.937415578	0.775095623	-0.111513784	8	6.25
Speaker18.txt	1.38216481	2.543429349	1.871680018	1.877678271	-0.536884191	0.766640756	2.244583363	2.387106891	2.444308785	1.1847059	0.013810156	1.034838359	-0.815211898	NA	2.444307833	0.301224745	-0.761583083	-0.355469816	1.2812507	0.85168254	0.723739514	0.176906603	9	12.25
Speaker18.txt	0.760949151	1.257441844	0.932317336	1.155841999	-0.066435763	-0.251581869	2.394375962	2.558108191	2.45091742	1.467543397	0.181447882	0.789048493	-0.653478786	NA	2.450916468	0.206712359	-0.453727688	-0.291966403	1.425921986	1.108198557	0.604875802	-0.291384197	10	20.25
Speaker19.txt	-0.618337907	-0.737149334	-0.467160777	-0.786693713	-0.698098323	-0.685892744	0.341336215	1.489350068	0.993713437	0.299636184	-0.80043023	-0.080669494	-0.075860531	NA	0.993712503	-0.94130186	-0.261863136	-0.412244391	0.560787697	1.848359131	-0.102991793	0.894708377	1	20.25
Speaker19.txt	-0.36413351	-0.1634386	0.452528784	1.086480793	-0.742399147	-0.190300502	0.548402456	0.869470358	0.993713437	0.4500339	-0.513051271	-0.023948756	-0.098965261	NA	0.993712503	-0.893479725	-0.370877086	-0.48037388	0.789368329	2.05399757	-0.071382184	0.887495752	2	12.25
Speaker19.txt	-0.533974467	-0.712428683	-0.610603977	-0.643532073	-0.827909661	-1.429530022	0.513157138	1.232848119	0.993713437	0.331222911	-0.560947764	0.108399633	-0.214488912	NA	0.993712503	-0.825849605	-0.394424099	-0.724925103	0.683276053	1.798965789	-0.116476832	0.855254714	3	6.25
Speaker19.txt	-0.129828046	-0.378748421	-0.65378997	-0.293346536	-0.865521605	-1.429530022	0.248817256	0.954971007	0.993713437	0.080292819	-0.920171463	0.146213459	-0.237593642	NA	0.993712503	-0.83405577	-0.442390238	-0.492359624	0.383324254	1.437097716	-0.098922721	1.189651684	4	2.25
Speaker19.txt	-0.669650761	-0.43349884	0.586916065	-0.694136451	-0.847886154	-1.429530022	0.323713556	1.104597144	0.993713437	-0.021361927	-0.824378477	0.42981715	-0.422431484	NA	0.993712503	-0.952054766	-0.269712141	-0.88620695	0.140276494	1.32424811	-0.431334403	0.845514524	5	0.25
Speaker19.txt	-0.46918278	-0.464779492	-0.081622974	-0.456457433	-0.784113624	-1.429530022	0.825959331	1.083221982	0.993713437	0.32753512	-0.129879324	0.56216554	-0.514850405	NA	0.993712503	-0.85499564	-0.674371923	-0.586983914	0.415151936	1.512078805	-0.228251807	0.780315145	6	0.25
Speaker19.txt	-0.698239748	-0.549612641	0.323753685	2.983091535	-0.876181488	-1.429530022	0.204760609	1.190097794	0.993713437	-0.029539202	-0.968067957	0.259654935	-0.306907833	NA	0.993712503	-1.054207375	-1.175836094	-0.286499222	0.128702791	1.484864291	-0.488580021	0.841155002	7	2.25
Speaker19.txt	-1.02441054	-0.727707289	0.868421103	-0.628251798	-0.816430327	1.296774923	0.610081761	0.933595845	0.993713437	0.290176199	-0.417258284	0.316375674	-0.353117293	NA	0.993712503	-0.920079019	-0.326399395	-0.535045693	0.097839583	1.216661442	-0.318140405	0.775247517	8	6.25
Speaker19.txt	-0.351108611	-0.482668269	-0.424221404	-0.580059554	-0.598527188	-1.429530022	0.751063031	0.848095195	0.993713437	0.248327794	-0.225672311	0.581072452	-0.537955135	NA	0.993712503	-0.577683849	-0.284538038	-0.840156461	0.445050669	1.111194099	-0.126837776	1.000521335	9	12.25
Speaker19.txt	-0.803422794	-0.712446078	0.142080512	2.301294978	-0.841349073	-1.429505131	0.610081761	0.89084552	0.989087392	0.059769463	-0.417258284	0.713420842	-0.607269326	NA	0.989086459	-0.675591889	-0.798211771	-0.517592768	0.432512491	1.244174597	-0.24511977	1.062753411	10	20.25
Speaker20.txt	1.54654317	0.729764835	-1.162966971	0.214605627	0.843163054	1.077485244	0.125458645	-0.113787115	-0.24210128	-0.341237667	0.540671582	0.713420842	-0.607269326	NA	-0.242102197	2.685823174	1.881787178	1.74182502	0.976476525	-1.253933446	0.110378923	0.888050094	1	20.25
Speaker20.txt	2.072072358	0.955249415	-1.415493435	0.350569482	0.266821505	1.383201347	-0.103635919	0.164089997	-0.24210128	-0.358073232	0.157499635	0.373096412	-0.399326754	NA	-0.242102197	2.652715542	1.443987154	1.748764135	1.206986107	-1.083019972	0.165728112	1.15578225	2	12.25
Speaker20.txt	2.180748401	1.181273081	-1.225252886	0.580138214	0.576038291	1.689259074	0.059373675	0.09996451	-0.24210128	-0.333541409	0.444878595	0.599979365	-0.537955135	NA	-0.242102197	2.94587372	1.644572823	1.839182901	1.134650464	-1.282273327	0.335574669	1.257594417	3	6.25
Speaker20.txt	2.175885184	1.099033601	-1.328527785	0.02088803	0.324596029	-1.371318199	0.090213327	-0.006911303	-0.24210128	-0.20350671	0.492775088	0.392003325	-0.399326754	NA	-0.242102197	2.856171845	2.140804323	1.853481683	0.97551205	-1.340606333	0.326614298	1.107458359	4	2.25
Speaker20.txt	2.696380576	1.399358387	-1.443239224	0.214873612	2.624234288	0.158970438	-0.112447249	0.078589347	-0.24210128	-0.327929554	0.133551389	0.297468761	-0.353117293	NA	-0.242102197	2.522265811	1.235552482	1.775469212	0.48941653	-1.498172201	0.126147122	1.074478206	5	0.25
Speaker20.txt	1.883935136	1.100750228	-1.015450725	0.150354294	0.541160601	0.158970438	0.12986431	0.185465159	-0.24210128	-0.318148892	0.540671582	0.675607016	-0.584164595	NA	-0.242102197	2.826176896	1.165783554	1.827197158	0.711245835	-1.497971034	0.258754861	1.075752175	6	0.25
Speaker20.txt	1.726292592	0.56432652	-1.606331342	-0.134874585	1.368767055	1.07714362	0.050562345	0.01446386	-0.24210128	-0.286081149	0.420930348	0.486537889	-0.468640944	NA	-0.242102197	2.758546776	1.126538532	1.587692564	0.32931364	-1.716704972	0.17770104	0.977530005	7	2.25
Speaker20.txt	1.774477711	0.956865822	-1.09460625	-0.180562724	1.034942408	1.383201347	0.240005927	0.164089997	-0.24210128	-0.257380518	0.732257555	0.732327755	-0.630374056	NA	-0.242102197	2.913049059	1.644572823	1.844650083	0.692920805	-1.550585941	0.311085673	1.011076837	8	6.25
Speaker20.txt	1.606235907	0.969067576	-0.877577758	-0.063837685	-0.358595206	1.995316802	-0.134475572	0.292340972	-0.24210128	-0.255296115	0.109603142	0.127306546	-0.237593642	NA	-0.242102197	2.701952533	2.169584006	1.527763847	0.030326316	-1.889116937	0.238095285	1.107334666	9	12.25
Speaker20.txt	2.06533509	1.400940158	-0.808916296	-0.000724304	-0.803148812	-0.75908887	-0.068390602	0.249590647	-0.24210128	-0.37587083	0.229344375	0.467630976	-0.445536214	NA	-0.242085345	2.482932813	1.161422996	1.606827698	-0.315920294	-2.028238644	0.070476404	1.130616299	10	20.25
Speaker21.txt	-0.482955705	-0.338496276	0.305957551	0.914374695	0.242245065	0.292336375	-0.896655564	-0.327538739	-1.426699076	-1.039833456	0.804102295	0.392003325	-0.399326754	NA	-1.426699977	0.633432951	1.762307889	1.730890657	0.454695421	-0.270099288	-0.562107003	-0.088237035	1	20.25
Speaker21.txt	-0.63829427	-0.82896285	-0.687356419	-0.830614481	-0.387657337	0.292022025	-0.80854227	-0.348913902	-1.426699076	-0.994778277	0.995688268	0.448724063	-0.445536214	NA	-1.426699977	0.601174233	1.232936147	1.569819087	0.598402232	-0.108822225	-0.612346631	-0.033349257	2	12.25
Speaker21.txt	-0.366364791	-0.520176949	-0.487364661	-0.716619785	-0.528790091	0.685901616	-0.80854227	-0.199287765	-1.426699076	-1.034862956	0.995688268	0.543258627	-0.514850405	NA	-1.426699977	0.603720974	1.987312682	1.863364665	0.959115971	0.220710856	-0.630923555	0.017529434	3	6.25
Speaker21.txt	-0.57105432	-0.651458535	-0.341416376	-0.433710428	-0.610616058	0.292022025	-1.055259493	-0.199287765	-1.426699076	-1.111665201	0.468826842	0.240748023	-0.306907833	NA	-1.426699977	0.417808885	1.941090767	2.020651263	1.049776643	0.497556568	-0.941330111	-0.06791611	4	2.25
Speaker21.txt	-0.707479275	-0.858463784	-0.595656498	-0.736089108	-0.322803345	1.079781206	-0.88343857	-0.306163577	-1.426699076	-1.022837552	0.828050541	0.373096412	-0.399326754	NA	-1.426699977	0.343670427	2.110280417	1.746661373	1.035309515	0.564611572	-1.182821251	-0.383404537	5	0.25
Speaker21.txt	-0.59591363	-0.688487398	-0.383454365	-0.522229389	-0.514211723	1.473660797	-1.24029741	-0.135162277	-1.426699076	-1.145977687	0.061706649	-0.061762582	-0.075860531	NA	-1.426699977	0.442427381	1.183225786	1.677480502	2.052830891	1.422504824	-1.060862612	-0.317794501	6	0.25
Speaker21.txt	-1.063101088	-1.174730339	-0.618308919	-0.836356267	-0.352010735	-0.495737155	-1.147778452	-0.092411952	-1.426699076	-1.13058517	0.253292622	0.08949272	-0.191384182	NA	-1.426699977	0.257647178	1.786727013	1.492227168	1.551303767	1.168685539	-1.189056723	-0.354567108	7	2.25
Speaker21.txt	-1.044978312	-1.137192363	-0.539040751	-0.993050042	-0.588949544	-0.889616746	-1.257920069	-0.391664226	-1.426699076	-1.142129558	0.013810156	-0.099576407	-0.052755801	NA	-1.426699977	0.283397558	1.407358467	1.682106579	1.396023254	0.984910326	-1.334340662	-0.126264114	8	6.25
Speaker21.txt	-1.054465157	-1.120056854	-0.445862286	-0.876259547	-0.313266025	-0.889616746	-1.059665158	-0.263413252	-1.426699076	-1.064685957	0.444878595	0.127306546	-0.214488912	NA	-1.426699977	0.232745711	1.884403513	1.255035613	0.903176407	0.559468005	-1.246720811	-0.322210472	9	12.25
Speaker21.txt	-1.273394391	-1.366733996	-0.657155469	-1.088016822	-0.167626207	-1.283433466	-1.324005039	-0.07103679	-1.433307711	-1.113749605	-0.105931078	-0.307552448	0.108977311	NA	-1.433308612	0.141911951	1.124794309	1.25019926	1.714300082	1.480111139	-1.641507782	-0.771469303	10	20.25
Speaker22.txt	-1.206376744	-1.638515867	-1.971952247	-1.257081652	-0.383673405	0.252295311	0.332524886	-1.73829946	2.153528852	2.940094172	-1.902049576	-2.765451108	3.089487508	NA	2.153527904	1.922083864	1.116945304	1.649724044	2.83887821	0.562723546	-1.054026292	-2.836869966	1	20.25
Speaker22.txt	-1.301691764	-1.569038663	-1.409846789	-1.189099568	-0.663904416	0.895295561	0.640921414	-1.73829946	2.153528852	2.940094172	-1.542825876	-2.481847416	2.604288173	NA	2.153527904	2.001598776	1.272181169	1.83371572	3.085783871	0.67669665	-0.862996589	-2.356835251	2	12.25
Speaker22.txt	-0.761487572	-1.179963069	-1.459538024	-1.031326274	-0.44265426	-1.462986636	0.240005927	-1.73829946	2.153528852	2.940094172	-1.997842562	-2.841078759	3.251220619	NA	2.153527904	1.873129844	1.151829768	1.430826518	1.754808042	-0.20310299	-1.227748526	-2.827328811	3	6.25
Speaker22.txt	-1.080737469	-1.197317779	-0.645270839	-0.872136049	-0.412358659	0.46651698	0.156298298	-1.73829946	2.153528852	2.940094172	-2.093635549	-2.91670641	3.389849	NA	2.153527904	2.019708934	1.254738937	1.846122016	2.213898256	0.025786013	-0.909787982	-2.64713321	4	2.25
Speaker22.txt	-1.071161149	-1.368339058	-1.306808896	-0.826541651	-0.502601169	0.68090627	0.037345351	-1.73829946	2.153528852	2.940094172	-2.237325029	-3.030147887	3.620896303	NA	2.153527904	1.704479	1.17450467	1.644046586	1.11728991	-0.562764628	-1.208106541	-2.703199594	5	0.25
Speaker22.txt	-1.048725083	-1.147247563	-0.563661097	-0.822268438	-0.333414945	0.895295561	0.464694826	-1.73829946	2.153528852	2.940094172	-1.734411849	-2.633102718	2.881544936	NA	2.153527904	1.647035843	1.259971607	1.809533957	0.53185344	-0.973546464	-1.328644582	-2.58640844	6	0.25
Speaker22.txt	-0.891053079	-1.066763727	-0.757408464	-0.808707113	-0.367259379	1.109684851	0.235600262	-1.73829946	2.153528852	2.940094172	-2.021790809	-2.859985672	3.251220619	NA	2.153527904	1.81625263	1.264332165	1.847383673	0.877135576	-0.820227996	-1.109513194	-2.635408897	7	2.25
Speaker22.txt	-1.384170492	-1.394245423	-0.353221493	-1.034477338	-0.479747037	-0.176650892	0.156298298	-1.73829946	2.153528852	2.940094172	-2.093635549	-2.91670641	3.389849	NA	2.153527904	1.278041379	1.221598696	1.554258648	2.572683044	0.947568825	-0.992956493	-2.681302564	8	6.25
Speaker22.txt	-1.138398343	-1.332886673	-0.973803916	-1.025752814	-0.517379186	-1.248597345	0.010911363	-1.73829946	2.153528852	2.940094172	-2.285221522	-3.067961712	3.667105763	NA	2.153527904	1.710138424	1.167527777	1.542483181	1.2812507	-0.441530784	-1.341087586	-2.86226497	9	12.25
Speaker22.txt	-1.125033396	-1.208008088	-0.540281347	-0.884055673	-0.775497476	1.753150719	0.310496562	-1.73829946	2.156998385	2.943461285	-1.925997822	-2.784358021	3.135696968	NA	2.157063755	1.744377941	1.356775994	1.304660797	0.681347102	-0.921698828	-1.374095891	-2.667446767	10	20.25
Speaker23.txt	-1.025530314	-0.681477928	1.039173317	0.484735076	0.34907584	-0.159696974	0.178326621	0.164089997	0.073461034	0.06890877	0.133551389	0.051678895	-0.168279452	NA	0.073460113	-0.557592893	-0.731931289	-0.627777498	-0.215614869	0.307113608	0.007394809	0.969042825	1	20.25
Speaker23.txt	-0.483007801	-0.66882284	-0.612612139	-0.619533593	0.301170225	-1.373877462	0.495534479	0.249590647	0.073461034	-0.101370947	0.660412815	0.845769231	-0.699688246	NA	0.073460113	-0.423181566	-0.52524084	-0.479532775	0.097839583	0.496446231	0.060162557	1.245152358	2	12.25
Speaker23.txt	-0.221237728	0.871016683	2.676645864	5.072283705	-0.072403833	-1.373877462	0.548402456	0.399216784	0.073461034	-0.158130853	0.732257555	1.034838359	-0.815211898	NA	0.073460113	-0.402524667	-1.270896258	-0.568059056	-0.220437246	0.110076996	-0.131214916	1.249495546	3	6.25
Speaker23.txt	-0.309038861	-0.458340226	-0.459068902	-0.1224093	-0.500501861	0.143614861	0.010911363	0.912220682	0.073461034	-0.295060117	-0.129879324	0.448724063	-0.445536214	NA	0.073460113	-0.473550442	-0.428436452	-0.507078958	-0.386326986	0.005332003	0.028156695	1.506158178	4	2.25
Speaker23.txt	-0.535887551	-0.96690457	-1.329648951	-0.911021	-0.452388535	0.143614861	0.279656909	0.377841621	0.073461034	-0.100408915	0.301189115	0.505444801	-0.468640944	NA	0.073460113	-0.569477684	-0.594137656	-0.883473359	-0.313026868	0.207854262	0.073132694	1.309017503	5	0.25
Speaker23.txt	0.222126214	0.364465785	0.289769074	0.064543611	-0.091351841	-1.070378998	0.328119221	0.634343571	0.073461034	-0.35582849	0.373033855	1.072652184	-0.838316628	NA	0.073460113	-0.576551964	-0.769432088	-0.565115189	-0.330387423	0.196344234	-0.080470575	1.593883959	6	0.25
Speaker23.txt	-0.157960418	0.171386982	0.752475849	0.489519746	-0.452640183	-0.463382068	0.028534022	0.741219383	0.073461034	-0.610446373	-0.081982831	1.129372923	-0.861421358	NA	0.073460113	-0.310559022	-0.63425479	-0.697799473	0.011036812	0.259245669	-0.0248322	1.984697545	7	2.25
Speaker23.txt	-0.097831419	-0.228561483	-0.360233742	-0.61823401	0.004279885	-1.373877462	-0.041956613	0.848095195	0.073461034	-0.691898441	-0.201724064	1.186093661	-0.884526088	NA	0.073460113	-0.141908178	-0.542683072	-0.556914418	-0.090233088	-0.043824157	-0.031371366	1.967881135	8	6.25
Speaker23.txt	-0.400746678	-0.710381078	-0.916643866	-0.744272098	-0.12948366	-1.373877462	0.081401998	0.634343571	0.073461034	-0.445457833	-0.010138091	0.864676144	-0.699688246	NA	0.073460113	-0.285940526	-0.521752393	-0.65973948	-0.324600571	-0.1398959	0.052519818	1.800001426	9	12.25
Speaker23.txt	-0.739005299	-1.315814005	-1.934679634	-1.165268969	-0.027805155	-1.373840136	0.006505698	0.762594545	0.080895748	-0.613813486	-0.129879324	1.091559097	-0.838316628	NA	0.080839761	-0.338856144	-0.55838108	-0.425491791	0.077585603	0.367590472	-0.115165471	1.853314792	10	20.25
Speaker24.txt	1.062997958	1.0106515	-0.046419275	0.73998248	-0.321790692	-0.057389374	-0.544202389	0.80534487	0.479892077	-0.015589733	-1.494929383	-0.893666744	0.640386106	NA	0.479891151	-1.014308434	-0.396168323	-0.77602222	-1.259177077	-0.408559828	0.013956907	0.749116907	1	20.25
Speaker24.txt	0.677944455	0.735760203	0.127088432	-0.191154708	-0.426416786	1.022306324	-0.654344006	0.97634617	0.479892077	-0.449947317	-1.638618863	-0.364273186	0.155186771	NA	0.479891151	-1.102595453	-0.520880282	-0.757517914	-1.406741788	-0.494456326	-0.368748317	0.91084728	2	12.25
Speaker24.txt	0.158310491	0.581787111	0.906936182	0.215807523	-0.717086772	1.292274549	-0.997985852	1.232848119	0.479892077	-0.511838062	-2.165480289	-0.836946005	0.571071915	NA	0.479891151	-1.209275601	-0.791234878	-0.461869574	-1.443391848	-0.407626549	-0.627020129	0.42901927	3	6.25
Speaker24.txt	1.48961944	1.431830063	-0.0252392	0.228039436	-0.602425919	1.022306324	-0.795325276	1.467974906	0.479892077	-0.433272091	-1.854153082	-0.628969965	0.386234073	NA	0.479891151	-0.972711665	-0.006334437	-0.926159428	-1.054708327	-0.194076077	-0.268835135	0.912223306	4	2.25
Speaker24.txt	0.647368438	0.895239693	0.484793939	0.237843244	-0.569837467	0.482369874	-0.627910018	0.933595845	0.479892077	-0.423812106	-1.614670616	-0.364273186	0.155186771	NA	0.479891151	-1.071468619	-0.156337633	-0.808194479	-1.437604996	-0.574298869	-0.357684866	0.883991346	5	0.25
Speaker24.txt	0.900350973	1.420698593	0.949301232	0.69127032	-0.538225625	0.482369874	-0.654344006	1.06184682	0.479892077	-0.441930381	-1.638618863	-0.383180099	0.178291501	NA	0.479891151	-0.950356939	-0.244420904	-0.529999064	-1.02963197	-0.190313571	-0.32044995	1.018837574	6	0.25
Speaker24.txt	0.526846068	1.014455211	0.961609186	0.310572779	-0.395657475	0.752338099	-0.610287359	1.147347469	0.479892077	-0.426377526	-1.590722369	-0.345366273	0.132082041	NA	0.479891151	-0.999310959	-0.379598202	-0.881791149	-1.619890816	-0.899289858	-0.317238128	1.043199152	7	2.25
Speaker24.txt	0.12233602	0.396931276	0.584404511	-0.189778323	-0.401445264	1.562242774	-0.804136605	1.275598444	0.479892077	-0.572606436	-1.878101329	-0.402087012	0.178291501	NA	0.479891151	-1.144475193	-0.666522919	-0.76214399	-1.793496359	-0.967729372	-0.459746137	0.790900362	8	6.25
Speaker24.txt	0.454810365	0.913329416	0.918811978	0.462208626	-0.24108203	0.752338099	-0.790919611	1.403849419	0.479892077	-0.486664883	-1.854153082	-0.534435401	0.293815152	NA	0.479891151	-1.014874376	-0.238316123	-0.63429606	-1.641109271	-0.909800355	-0.438371706	0.720211495	9	12.25
Speaker24.txt	1.285414304	1.44480034	0.308093205	0.363384586	-0.421118626	1.832594938	-0.971551864	1.275598444	0.474605169	-0.561543064	-2.117583795	-0.704597616	0.455548264	NA	0.474604243	-1.044586354	-0.116220499	-0.964850249	-1.866796477	-1.175404572	-0.579823546	0.751678371	10	20.25
Speaker25.txt	-0.214106024	-0.563471556	-0.933701246	-0.517868597	-0.161036902	-0.898237913	0.433855173	0.270965809	0.717802932	0.62496344	-0.345413544	-0.439900837	0.224500962	NA	0.717802002	0.878486023	1.068107055	1.746871649	2.291056275	1.128263517	-0.651379021	-0.49406344	1	20.25
Speaker25.txt	0.204092021	-0.317285044	-1.14366015	-0.736318462	-0.049781409	-0.378949204	0.473506156	-0.94741845	0.717802932	1.258622049	-0.273568804	-1.177270435	0.917642868	NA	0.717802002	0.235575423	1.057641715	1.500638217	2.183035048	1.820087778	-0.600075189	-0.749604317	2	12.25
Speaker25.txt	-0.213599145	-0.635029868	-1.113593218	-0.856571253	0.246357439	-0.11926386	0.495534479	1.211472957	0.717802932	0.098250755	-0.249620557	0.467630976	-0.468640944	NA	0.717802002	1.174190943	1.172760447	1.759277945	0.649519419	-0.547254454	-0.775362983	0.20048283	3	6.25
Speaker25.txt	-0.213459843	-0.515261538	-0.814538283	-0.230094121	-0.181659695	0.140421484	0.499940144	1.403849419	0.717802932	0.037482382	-0.249620557	0.581072452	-0.537955135	NA	0.717802002	1.253988826	1.995161686	1.383304096	0.680382627	-0.582220966	-0.667365636	0.457099537	4	2.25
Speaker25.txt	-0.224368363	-0.540202061	-0.854158367	-0.645726068	0.113141847	0.659792173	0.55280812	1.574850718	0.717802932	-0.008374491	-0.177775818	0.751234667	-0.630374056	NA	0.717802002	1.396323347	2.181793568	1.724372095	0.898354031	-0.511641431	-0.510331165	0.592796936	5	0.25
Speaker25.txt	-0.186872253	-0.380505776	-0.536286369	-0.378788163	-0.058632696	0.400106829	0.292873903	1.275598444	0.717802932	-0.032745976	-0.536999517	0.410910238	-0.422431484	NA	0.717802002	1.456596216	1.975975231	1.699559503	0.897389556	-0.556828329	-0.610433318	0.696704256	6	0.25
Speaker25.txt	-0.622698641	-0.652054981	-0.204314186	-0.56688733	-0.39365524	0.659792173	0.068185004	2.02372913	0.717802932	-0.328891586	-0.848326723	0.599979365	-0.537955135	NA	0.717802002	1.354443607	1.556489551	1.732362591	1.025664762	-0.377427122	-0.804454346	0.603857514	7	2.25
Speaker25.txt	-0.564889102	-0.436882507	0.2603878	-0.449049758	-0.215717155	0.140421484	0.257628586	1.76722718	0.717802932	-0.121573625	-0.58489601	0.505444801	-0.491745675	NA	0.717802002	1.326146486	2.200980024	1.431457346	0.616727261	-0.687357891	-0.573719347	0.693596491	8	6.25
Speaker25.txt	-0.474001959	-0.456991113	-0.047366348	-0.598267939	-0.280966705	-0.11926386	-0.028739619	2.216105591	0.717802932	-0.469348302	-0.992016203	0.713420842	-0.630374056	NA	0.717802002	1.384155585	2.1992358	1.569608811	0.986121277	-0.432014863	-0.553246743	0.70599449	9	12.25
Speaker25.txt	-0.752292888	-0.814809279	-0.336330121	-0.683240791	-0.000587272	0.660038113	0.235600262	1.895478155	0.725402862	-0.220021597	-0.632792504	0.656700104	-0.584164595	NA	0.725374952	1.169097461	2.197491577	1.297090853	0.174033127	-0.939367386	-1.104864151	0.270346049	10	20.25
Speaker26.txt	0.048209896	0.950402908	2.020747132	1.537568682	-0.446583171	0.891979605	-0.38559846	-1.097044587	-1.114441079	-0.571644403	1.211222488	0.316375674	-0.353117293	NA	-1.114441985	-1.115329158	-0.663034472	-0.883683635	-1.286182384	-0.315680869	0.765677818	0.136563738	1	20.25
Speaker26.txt	-0.029690153	0.159901291	0.403318042	-0.254472987	-0.486927063	1.258593755	-0.469306089	-0.840542638	-1.114441079	-0.645239874	1.043584761	0.316375674	-0.353117293	NA	-1.114441985	-0.991387765	-0.34035318	-0.809456136	-0.430692847	0.645142146	0.726798224	0.444799871	2	12.25
Speaker26.txt	-0.331467568	-0.01787736	0.745247335	-0.625772557	-0.573230344	0.891597545	-0.367975801	-0.819167475	-1.114441079	-0.723966184	1.235170734	0.675607016	-0.584164595	NA	-1.114441985	-1.007234153	-0.205175882	-0.452407145	-0.573435183	0.48204386	0.656099383	0.562227577	3	6.25
Speaker26.txt	-0.458248914	-0.306152726	0.326456635	-0.766967912	-0.606733372	0.524601335	-0.390004124	-0.77641715	-1.114441079	-0.693501828	1.211222488	0.56216554	-0.514850405	NA	-1.114441985	-0.940452947	-0.751989856	-0.512546139	-0.130741048	0.955551292	0.568654647	0.447942498	4	2.25
Speaker26.txt	-0.355292416	-0.131794692	0.512036196	-0.499609982	-0.327741965	0.157605124	-0.407626783	-0.755041988	-1.114441079	-0.68324015	1.163325994	0.505444801	-0.491745675	NA	-1.114441985	-1.021665685	-0.4545998	-0.490046585	-0.630339222	0.428550003	0.574214079	0.481814823	5	0.25
Speaker26.txt	-0.019075506	0.428545953	1.003709956	-0.463147599	-0.534736555	1.625589965	-0.60147603	-0.498540039	-1.114441079	-0.822734834	0.780154048	0.467630976	-0.445536214	NA	-1.114441985	-1.077128043	-0.715361168	-0.81534387	-0.831914547	0.241968902	0.569752067	0.791321633	6	0.25
Speaker26.txt	-0.316375592	0.088841525	0.980572145	-0.538116552	-0.613864986	1.258593755	-0.755674294	-0.840542638	-1.114441079	-0.833477528	0.468826842	0.202934197	-0.260698373	NA	-1.114441985	-1.072883475	-0.403145216	-0.601282696	-1.017093792	-0.011307554	0.527200557	0.886876936	7	2.25
Speaker26.txt	0.026290626	0.084602116	0.099489869	-0.554772511	-0.107391626	1.258593755	-0.685183659	-0.626791013	-1.114441079	-0.845021915	0.612516322	0.354189499	-0.376222024	NA	-1.114441985	-0.928851127	-0.460704581	-0.678874615	-0.434550748	0.546930937	0.576032499	0.924353132	8	6.25
Speaker26.txt	0.22869481	0.308880426	0.156507336	-0.28896449	-0.694658655	0.891597545	-0.579447706	-0.690916501	-1.114441079	-0.819207382	0.828050541	0.486537889	-0.468640944	NA	-1.114441985	-0.965637385	-0.342969515	-0.485210233	-0.46059158	0.567586145	0.521746129	0.860872302	9	12.25
Speaker26.txt	0.007954036	0.084570367	0.14073176	-0.624607006	-0.238534793	0.524928815	-0.491334412	-0.669541338	-1.120884498	-0.810869769	1.019636514	0.637793191	-0.561059865	NA	-1.12094047	-1.035248304	-0.452855577	-0.253696135	-0.875315932	0.124894429	0.386507293	0.839840841	10	20.25
Speaker27.txt	0.040541713	-0.551176026	-1.382660705	-0.740944094	0.76457303	-0.230900021	-2.258005954	0.335091297	-1.031833144	-1.412460634	-2.668393468	-1.649943254	1.425946933	NA	-1.031834051	-0.518542865	-0.502565938	-0.475327251	-1.266892879	-0.963657215	-3.307388752	-0.497421639	1	20.25
Speaker27.txt	0.042446716	-0.477549566	-1.218079221	-0.747573167	0.408789029	0.853586071	-2.011288732	0.292340972	-1.031833144	-1.363396987	-2.189428535	-1.215084261	0.940747598	NA	-1.031834051	-0.519391779	0.7933919	-0.595815515	-0.949580526	-0.594153263	-3.317434242	-0.35347471	2	12.25
