fl	i	mean.bodyw.	sd.bodyw.	sd.bodyw..mean.bodyw.	max.bodyw.	min.bodyw.	sRate	nsyll	npause	dur..s.	phonationtime..s.	speechrate..nsyll.dur.	articulation.rate..nsyll...phonationtime.	ASD..speakingtime.nsyll.	tmin	tmax	f0mean	fmin	fmax	f0stdev	CoefVarF0	isq	meanIntensity	sdIntensity
Speaker24.txt	1	0.345258959	0.308089653	0.892343688	4.266397908	0.008952515	0.984574992	1011	119	365.7	282.66	2.76	3.58	0.28	0	365.7	133.56	70.6	405.11	37.16	0.278227014	20.25	73.11769497	9.522788408
Speaker24.txt	2	0.311474664	0.2855451	0.916752255	2.731258555	0.007324923	1.640778823	986	127	365.7	255.57	2.7	3.86	0.259	0	365.7	130.44	69.17	405.99	35.63	0.273152407	12.25	71.65967398	9.796891004
Speaker24.txt	3	0.265882383	0.272917365	1.026459002	3.402205591	0.002803183	1.804856705	908	139	365.7	251.71	2.48	3.61	0.277	0	365.7	126.67	66.07	420.05	35.25	0.27828215	6.25	70.67571635	8.980283057
Speaker24.txt	4	0.382690397	0.342631607	0.895323241	3.422371998	0.004586878	1.640778823	954	150	365.7	256.61	2.61	3.72	0.269	0	365.7	135.03	75.07	397.97	39.28	0.290898319	2.25	72.04032077	9.799223108
Speaker24.txt	5	0.308791948	0.29862443	0.967073241	3.438535257	0.005093832	1.312623058	992	125	365.7	257.2	2.71	3.86	0.259	0	365.7	131.54	73.35	403.58	35.31	0.268435457	0.25	71.70182324	9.751375241
Speaker24.txt	6	0.330988439	0.341718686	1.032418796	4.186087558	0.005585595	1.312623058	986	131	365.7	256.07	2.7	3.85	0.26	0	365.7	135.82	72.34	416.81	39.54	0.291120601	0.25	71.84367991	9.979914262
Speaker24.txt	7	0.298217408	0.308401605	1.034150243	3.558442369	0.007803423	1.476700941	996	135	365.7	257.04	2.72	3.87	0.258	0	365.7	134.09	70.79	400.08	33.42	0.249235588	2.25	71.85591623	10.02120256
Speaker24.txt	8	0.262726011	0.257756856	0.981086171	2.733527762	0.007713387	1.968934588	952	141	365.7	247.92	2.6	3.84	0.26	0	365.7	128.96	67.5	405.77	31.62	0.245192308	6.25	71.31299271	9.593603514
Speaker24.txt	9	0.291897052	0.300108015	1.028129655	3.808440069	0.01020804	1.476700941	955	147	365.7	253.28	2.61	3.77	0.265	0	365.7	133.54	72.41	411.85	33.2	0.248614647	12.25	71.39442449	9.473799166
Speaker24.txt	10	0.364773597	0.343695333	0.942215488	3.64551169	0.007407343	2.133245816	914	141	365.38	248.61	2.5	3.68	0.272	0	365.38	132.49	73.81	396.13	30.86	0.232923239	20.25	70.85552473	9.527129609
Speaker25.txt	1	0.233206847	0.178991713	0.767523403	2.192614674	0.011453244	0.473534673	1233	94	380.1	322.61	3.24	3.82	0.262	0	380.1	200.45	87.39	525.09	73.97	0.369019706	20.25	70.58291444	7.415831302
Speaker25.txt	2	0.269899219	0.199182111	0.737986986	1.832462606	0.013183964	0.789141414	1242	37	380.1	362.13	3.27	3.43	0.292	0	380.1	177.73	87.27	513.38	72.85	0.409891408	12.25	70.77837052	6.982737528
Speaker25.txt	3	0.23325132	0.173123029	0.742216716	1.634205255	0.017790779	0.946969697	1247	138	380.1	289.76	3.28	4.3	0.232	0	380.1	210.9	88.59	525.68	56.95	0.270033191	6.25	70.11056338	8.592956731
Speaker25.txt	4	0.233263542	0.182945542	0.784286907	2.667060254	0.01113243	1.10479798	1248	147	380.1	285.97	3.28	4.36	0.229	0	380.1	213.72	98.02	507.8	57.27	0.267967434	2.25	70.52200903	9.027873834
Speaker25.txt	5	0.232306437	0.180900105	0.778713268	1.981819704	0.015718442	1.420454545	1260	155	380.1	283.11	3.31	4.45	0.225	0	380.1	218.75	100.16	524.02	59.53	0.272137143	0.25	71.12027511	9.257855428
Speaker25.txt	6	0.235596317	0.193997214	0.823430589	2.421912624	0.013046271	1.262626263	1201	141	380.1	281.59	3.16	4.27	0.234	0	380.1	220.88	97.8	522.84	59.52	0.269467584	0.25	70.73890837	9.433958813
Speaker25.txt	7	0.197357247	0.171726755	0.870131485	2.111798885	0.00783457	1.420454545	1150	176	380.1	263.12	3.03	4.37	0.229	0	380.1	217.27	92.99	524.4	60.85	0.280066277	2.25	69.99973182	9.27660103
Speaker25.txt	8	0.202429411	0.189373611	0.935504428	2.306074333	0.010602623	1.10479798	1193	164	380.1	276.05	3.14	4.32	0.231	0	380.1	216.27	100.38	510.09	56.61	0.261756138	6.25	70.87878036	9.428691735
Speaker25.txt	9	0.210403779	0.187724452	0.892210457	2.06006257	0.009587584	0.946969697	1128	185	380.1	254.36	2.97	4.43	0.225	0	380.1	218.32	100.36	516.66	60.44	0.276841334	12.25	70.95677639	9.449704014
Speaker25.txt	10	0.185986749	0.15837885	0.851559861	1.91997025	0.013949241	1.42060402	1188	170	380.56	269.91	3.12	4.4	0.227	0	380.558367	210.72	100.34	503.7	52.02	0.246867882	20.25	68.8552379	8.71136176
Speaker26.txt	1	0.256222242	0.303148509	1.183146734	5.581355557	0.007011209	1.561570494	1047	30	269.2	247.98	3.89	4.22	0.237	0	269.2	129.99	67.54	399.99	36.88	0.283714132	20.25	75.98158289	8.48462588
Speaker26.txt	2	0.249387352	0.238317408	0.955611445	2.626867513	0.006383609	1.784386617	1028	42	269.2	243.39	3.82	4.22	0.237	0	269.2	134.37	71.24	403.52	45.75	0.340477785	12.25	75.83346036	9.00702821
Speaker26.txt	3	0.222909636	0.223737317	1.003713078	2.014716489	0.005041052	1.56133829	1051	43	269.2	238.48	3.9	4.41	0.227	0	269.2	133.81	72.79	420.5	44.27	0.330842239	6.25	75.56411365	9.206046109
Speaker26.txt	4	0.211785939	0.200095101	0.944798803	1.78193173	0.00451987	1.338289963	1046	45	269.2	240.38	3.89	4.35	0.23	0	269.2	136.17	66.52	417.64	48.86	0.358816186	2.25	75.23096884	9.012354373
Speaker26.txt	5	0.220819262	0.214394659	0.970905604	2.222717132	0.008859935	1.115241636	1042	46	269.2	241.02	3.87	4.32	0.231	0	269.2	133.3	69.93	418.71	43.68	0.32768192	0.25	75.25214902	9.069761599
Speaker26.txt	6	0.250318673	0.260349658	1.040072859	2.282831625	0.005639872	2.007434944	998	58	269.2	232.32	3.71	4.3	0.233	0	269.2	131.34	66.94	403.24	41.59	0.316659053	0.25	75.23514976	9.594317489
Speaker26.txt	7	0.224233794	0.232489611	1.036817898	2.159232448	0.004408929	1.784386617	963	42	269.2	231.65	3.58	4.16	0.241	0	269.2	131.49	70.52	413.42	39.67	0.301695946	2.25	75.07303806	9.756265773
Speaker26.txt	8	0.254299062	0.232141926	0.912869769	2.131772243	0.012287764	1.784386617	979	52	269.2	230.93	3.64	4.24	0.236	0	269.2	136.58	69.86	409.73	45.71	0.334675648	6.25	75.25907679	9.819780885
Speaker26.txt	9	0.272057848	0.250535576	0.920890822	2.570002354	0.003152081	1.56133829	1003	49	269.2	232.54	3.73	4.31	0.232	0	269.2	135.28	71.21	418.94	45.44	0.33589592	12.25	75.05225791	9.712192806
Speaker26.txt	10	0.252690224	0.232139322	0.91867156	2.016638101	0.010247666	1.338488995	1023	50	268.81	233.06	3.81	4.39	0.228	0	268.806667	132.82	69.95	429.95	41.14	0.309742509	20.25	74.5370283	9.676548431
Speaker27.txt	1	0.255549442	0.180000101	0.704365073	1.824836457	0.02585228	0.879120879	622	97	274.2	195.54	2.27	3.18	0.314	0	274.2	151.08	69.38	419.41	37.08	0.245432883	20.25	60.4641136	7.410139785
Speaker27.txt	2	0.255716585	0.186038399	0.727517925	1.813907294	0.020317609	1.538236156	678	95	274.2	198.6	2.47	3.41	0.293	0	274.2	151.05	84.24	413.68	40.37	0.267262496	12.25	60.42584254	7.654102784
Speaker27.txt	3	0.298141483	0.307214903	1.030433268	6.072071497	0.017834134	2.417228245	775	102	274.2	199.82	2.83	3.88	0.258	0	274.2	151.42	74.98	400.01	38.94	0.2571655	6.25	61.02540779	7.877961951
Speaker27.txt	4	0.284288701	0.231094337	0.812886114	2.340750855	0.021518997	1.538236156	740	94	274.2	193.85	2.7	3.82	0.262	0	274.2	152.14	68.5	421.5	35.64	0.23425792	2.25	61.19442852	8.027304413
Speaker27.txt	5	0.275452638	0.286647053	1.040640073	4.510941961	0.024394434	2.417228245	723	98	274.2	189.52	2.64	3.81	0.262	0	274.2	149.9	69.45	415.25	39.97	0.26664443	0.25	60.94076616	8.092204982
Speaker27.txt	6	0.322681634	0.309880255	0.960328145	4.192475455	0.016540159	2.197480223	584	112	274.2	170.15	2.13	3.43	0.291	0	274.2	154.66	75.03	411.43	40.94	0.264709686	0.25	60.1845195	7.886656828
Speaker27.txt	7	0.363911245	0.385285169	1.058733891	5.163111498	0.015025517	0.878992089	680	115	274.2	175.88	2.48	3.87	0.259	0	274.2	147.12	84.7	397.82	34.08	0.231647635	2.25	61.20632942	8.289608911
Speaker27.txt	8	0.231306279	0.255930797	1.106458496	5.618205859	0.019851932	1.9777322	688	112	274.2	180.71	2.51	3.81	0.263	0	274.2	143.67	75.36	412.58	32.98	0.229553839	6.25	59.34957901	7.564620677
Speaker27.txt	9	0.274349192	0.218130054	0.795081815	2.054892131	0.022985059	1.318488134	669	117	274.2	176.39	2.44	3.79	0.264	0	274.2	143.87	75.09	412.87	35.44	0.246333496	12.25	59.54980136	7.489626199
Speaker27.txt	10	0.246115542	0.186423943	0.757465138	1.983143525	0.024808144	0.21978022	670	118	274.6	171.92	2.44	3.9	0.257	0	274.6	142.5	76.21	398.5	32.25	0.226315789	20.25	59.18138239	7.360345424
Speaker28.txt	1	0.07838919	0.077218436	0.985064852	1.059025482	0.000321627	0.910968055	1218	75	330.4	288.83	3.69	4.22	0.237	0	330.4	155.47	64.74	428.72	61.3	0.394288287	20.25	72.48004272	8.789054078
Speaker28.txt	2	0.096154759	0.080266306	0.834761659	1.121946326	0.005477052	0.182171484	1176	75	330.4	278.93	3.56	4.22	0.237	0	330.4	151.45	67.69	417.18	53.36	0.352327501	12.25	72.91450274	9.421799717
Speaker28.txt	3	0.100407662	0.086127801	0.857781163	1.039696464	0.00604154	0.91085742	1168	87	330.4	276	3.54	4.23	0.236	0	330.4	152.3	71.34	428.2	54.27	0.356336179	6.25	73.04289286	9.545840272
Speaker28.txt	4	0.08260939	0.071536475	0.865960569	0.99034211	0.00561681	0.182171484	1153	87	330.4	272.85	3.49	4.23	0.237	0	330.4	154.23	60.15	432.05	60.64	0.393179018	2.25	72.87394731	9.659138141
Speaker28.txt	5	0.081327853	0.074412374	0.914967888	0.884126676	0.005205634	0.182171484	1137	91	330.4	265.3	3.44	4.29	0.233	0	330.4	149.47	70.44	422.39	56.87	0.380477688	0.25	72.57770842	9.985555023
Speaker28.txt	6	0.090872586	0.093923367	1.033572073	1.933363719	0.004653231	0.182171484	1156	91	330.4	270.19	3.5	4.28	0.234	0	330.4	150.11	66.65	431.15	53.31	0.355139564	0.25	72.95168613	10.09121563
Speaker28.txt	7	0.090333717	0.085607216	0.947677335	1.359800567	0.004752012	0.182171484	1156	92	330.4	273.2	3.5	4.23	0.236	0	330.4	150.52	70.95	419.6	55.06	0.365798565	2.25	72.60310169	9.954826959
Speaker28.txt	8	0.102150528	0.097874579	0.958140712	1.35843642	0.001846153	0.182171484	1021	109	330.4	244.72	3.09	4.17	0.24	0	330.4	157.22	70	423.72	55.29	0.351672815	6.25	72.36823053	10.58873571
Speaker28.txt	9	0.088789477	0.083319358	0.93839227	1.160631289	0.005450805	0.728685936	1168	92	330.4	267.82	3.54	4.36	0.229	0	330.4	152.85	68.12	420.15	47.18	0.308668629	12.25	72.93072146	10.1372932
Speaker28.txt	10	0.078764658	0.101885239	1.293540033	4.96489639	0.003354599	0.546580833	1171	82	330.69	271.78	3.54	4.31	0.232	0	330.685	154.26	67.58	419.42	52.62	0.341112408	20.25	72.87702968	9.835421651
Speaker29.txt	1	0.323956261	0.276304403	0.852906506	3.384388804	0.016085689	0.731528895	1253	22	328.7	319.66	3.81	3.92	0.255	0	328.7	188.77	75.63	386.47	40.83	0.216294962	20.25	64.59323003	6.622969631
Speaker29.txt	2	0.3251422	0.293821448	0.903670603	2.464187318	0.00985854	1.097159576	1281	28	328.7	314.52	3.9	4.07	0.246	0	328.7	198.29	78.68	391.16	41.39	0.208734682	12.25	64.90599991	6.743286799
Speaker29.txt	3	0.300425971	0.331369279	1.10299811	3.0953285	0.00960468	1.462879434	1259	43	328.7	309.69	3.83	4.07	0.246	0	328.7	194.59	71.21	396.69	39.1	0.2009353	6.25	64.60986265	6.962348225
Speaker29.txt	4	0.27879828	0.309822482	1.111278312	3.126912101	0.008088674	0.914299646	1261	31	328.7	314.73	3.84	4.01	0.25	0	328.7	196.18	67.15	387.63	42.57	0.216994597	2.25	64.97094503	6.904458204
Speaker29.txt	5	0.311210344	0.310186549	0.99671028	3.544183764	0.00869904	1.645739364	1249	44	328.7	304.36	3.8	4.1	0.244	0	328.7	191.67	70.76	396.14	42.65	0.222517869	0.25	64.37657799	7.063967042
Speaker29.txt	6	0.314989622	0.341109199	1.082922023	3.161874996	0.007020703	0.182859929	1240	45	328.7	305.63	3.77	4.06	0.246	0	328.7	194.2	77.65	385.86	44.25	0.227857878	0.25	64.56105486	7.207328159
Speaker29.txt	7	0.338841677	0.316859356	0.935125097	3.556589272	0.008887789	0.731439717	1185	51	328.7	299.5	3.61	3.96	0.253	0	328.7	181.36	75.99	388.35	39.55	0.218074548	2.25	63.61336088	7.021625987
Speaker29.txt	8	0.373391679	0.339851824	0.910175142	3.804176014	0.013143144	1.645739364	1223	43	328.7	304.97	3.72	4.01	0.249	0	328.7	184.78	67.32	382.79	41.3	0.223509038	6.25	63.57266617	6.875898781
Speaker29.txt	9	0.354140572	0.336723806	0.950819627	3.587622967	0.01362336	1.462879434	1199	46	328.7	306.27	3.65	3.91	0.255	0	328.7	190.11	78.11	387.48	42.08	0.221345537	12.25	64.23546489	7.158915536
Speaker29.txt	10	0.38240718	0.338558554	0.885335245	2.972094192	0.007542673	1.828822238	1198	39	328.5	308.01	3.65	3.89	0.257	0	328.505	175.08	66.48	388.16	39.9	0.227895819	20.25	63.4240066	6.86173447
Speaker30.txt	1	0.220053736	0.196425574	0.892625491	3.118868322	0.006021091	1.544202805	1039	0	312.1	312.1	3.33	3.33	0.3	0	312.1	139.45	67	398.89	46.49	0.33338114	20.25	73.72532184	5.410665139
Speaker30.txt	2	0.205229205	0.168700095	0.82200823	2.405420423	0.013391641	1.930005147	1019	0	312.1	312.1	3.26	3.26	0.306	0	312.1	137.4	67.9	422.98	53.25	0.387554585	12.25	72.77786181	5.207660058
Speaker30.txt	3	0.206637441	0.174194004	0.842993422	2.773754933	0.013825431	1.158003088	883	0	312.1	312.1	2.83	2.83	0.353	0	312.1	133.29	70.51	403.56	51.61	0.38720084	6.25	72.16221724	4.911605107
Speaker30.txt	4	0.248489703	0.232593947	0.936030522	3.165711246	0.018096045	1.544004117	921	0	312.1	312.1	2.95	2.95	0.339	0	312.1	133.54	67.26	407.8	47.73	0.357420997	2.25	72.43493286	5.004747624
Speaker30.txt	5	0.260996712	0.22104435	0.846923886	3.185755275	0.018515665	1.158003088	935	0	312.1	312.1	3	3	0.334	0	312.1	127.02	67.53	422.39	45.56	0.358683672	0.25	72.09763485	5.102460838
Speaker30.txt	6	0.232386519	0.238561906	1.026573774	3.196622849	0.011724416	1.544004117	949	0	312.1	312.1	3.04	3.04	0.329	0	312.1	133.74	69.05	399.73	47.49	0.355091969	0.25	72.24490915	5.112869668
Speaker30.txt	7	0.205509681	0.176810687	0.860352106	2.973593037	0.012995186	1.544004117	876	0	312.1	312.1	2.81	2.81	0.356	0	312.1	133.69	72.51	415.17	47.83	0.357767971	2.25	71.92255473	4.975709428
Speaker30.txt	8	0.197321136	0.182347081	0.924113271	2.761199518	0.013767025	1.930005147	835	0	312.1	312.1	2.68	2.68	0.374	0	312.1	134.72	74.62	399.51	56.11	0.416493468	6.25	71.157919	4.635360785
Speaker30.txt	9	0.21194139	0.197690385	0.932759689	2.995289465	0.017355393	1.351003603	892	0	312.1	312.1	2.86	2.86	0.35	0	312.1	134.43	67.87	425.03	51.59	0.383768504	12.25	71.00925672	4.649558451
Speaker30.txt	10	0.199795013	0.19752908	0.98865871	3.541789715	0.01139105	1.158152104	875	0	312.3	312.3	2.8	2.8	0.357	0	312.3	130.31	70.23	417.09	46.5	0.356841378	20.25	71.09205898	4.851376383
